TITLE = "Xsusc001_1"
VARIABLES = "time" 
 "   1" "   2" "   3" "   4" "   5" "   6" "   7" "   8" "   9" "  10" "  11"
 ZONE T="Xsusc001_1"  F=POINT, I=         601 , J=1, K=1
  0.79000E+02  0.60314E-01  0.78329E-01  0.78548E-01  0.10088E+00  0.11192E+00  0.11592E+00  0.11863E+00  0.10802E+00  0.76881E-01  0.43810E-01  0.12319E-01 
  0.80000E+02  0.60257E-01  0.78255E-01  0.78474E-01  0.10078E+00  0.11181E+00  0.11581E+00  0.11851E+00  0.10792E+00  0.76808E-01  0.43769E-01  0.12307E-01 
  0.81000E+02  0.60207E-01  0.78190E-01  0.78409E-01  0.10070E+00  0.11172E+00  0.11571E+00  0.11842E+00  0.10783E+00  0.76745E-01  0.43733E-01  0.12297E-01 
  0.82000E+02  0.60167E-01  0.78137E-01  0.78356E-01  0.10063E+00  0.11164E+00  0.11563E+00  0.11834E+00  0.10775E+00  0.76693E-01  0.43703E-01  0.12289E-01 
  0.83000E+02  0.60134E-01  0.78095E-01  0.78314E-01  0.10058E+00  0.11158E+00  0.11557E+00  0.11827E+00  0.10770E+00  0.76652E-01  0.43680E-01  0.12282E-01 
  0.84000E+02  0.60109E-01  0.78062E-01  0.78281E-01  0.10054E+00  0.11154E+00  0.11552E+00  0.11822E+00  0.10765E+00  0.76620E-01  0.43661E-01  0.12277E-01 
  0.85000E+02  0.60087E-01  0.78034E-01  0.78252E-01  0.10050E+00  0.11149E+00  0.11548E+00  0.11818E+00  0.10761E+00  0.76592E-01  0.43645E-01  0.12273E-01 
  0.86000E+02  0.60065E-01  0.78005E-01  0.78224E-01  0.10046E+00  0.11145E+00  0.11544E+00  0.11814E+00  0.10757E+00  0.76564E-01  0.43629E-01  0.12268E-01 
  0.87000E+02  0.60040E-01  0.77972E-01  0.78191E-01  0.10042E+00  0.11141E+00  0.11539E+00  0.11809E+00  0.10753E+00  0.76531E-01  0.43611E-01  0.12263E-01 
  0.88000E+02  0.60010E-01  0.77933E-01  0.78152E-01  0.10037E+00  0.11135E+00  0.11533E+00  0.11803E+00  0.10747E+00  0.76493E-01  0.43589E-01  0.12257E-01 
  0.89000E+02  0.59974E-01  0.77887E-01  0.78106E-01  0.10031E+00  0.11129E+00  0.11526E+00  0.11796E+00  0.10741E+00  0.76448E-01  0.43563E-01  0.12250E-01 
  0.90000E+02  0.59934E-01  0.77835E-01  0.78054E-01  0.10024E+00  0.11121E+00  0.11519E+00  0.11788E+00  0.10734E+00  0.76397E-01  0.43534E-01  0.12242E-01 
  0.91000E+02  0.59890E-01  0.77778E-01  0.77996E-01  0.10017E+00  0.11113E+00  0.11510E+00  0.11779E+00  0.10726E+00  0.76341E-01  0.43502E-01  0.12233E-01 
  0.92000E+02  0.59844E-01  0.77718E-01  0.77936E-01  0.10009E+00  0.11104E+00  0.11501E+00  0.11770E+00  0.10718E+00  0.76282E-01  0.43468E-01  0.12223E-01 
